	host_response_time	cancellation_policy	host_is_superhost	host_has_profile_pic	host_identity_verified	is_location_exact	instant_bookable	require_guest_profile_picture	require_guest_phone_verification	24-Hour_Check-in	Air_Conditioning	Breakfast	Buzzer/Wireless_Intercom	Cable_TV	Carbon_Monoxide_Detector	Cat(s)	Dog(s)	Dryer	Elevator_in_Building	Essentials	Family/Kid_Friendly	Fire_Extinguisher	First_Aid_Kit	Free_Parking_on_Premises	Gym	Hair_Dryer	Hangers	Heating	Hot_Tub	Indoor_Fireplace	Internet	Iron	Kitchen	Laptop_Friendly_Workspace	Pets_Allowed	Pets_live_on_this_property	Safety_Card	Shampoo	Smoke_Detector	Suitable_for_Events	TV	Washer	Wheelchair_Accessible	Wireless_Internet	property_type_Apartment	property_type_House	room_type_Entire_home/apt	room_type_Private_room	bed_type_Real_Bed
2089	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
2090	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1
2091	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	1
2093	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0
2096	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1
2097	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1
2098	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1
2099	0	2	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1
2101	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1
2102	2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1
2103	0	2	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
2104	1	2	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0
2105	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1
2106	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
2107	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1
2108	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1
2109	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
2110	2	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1
2111	2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1
2112	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1
2113	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1
2114	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
2115	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1
2117	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1
2118	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2119	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0
2120	1	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
2121	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1
2122	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1
2123	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	1
2124	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1
2125	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1
2126	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1
2127	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2129	1	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1
2130	2	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1
2131	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1
2132	0	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2133	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0
2134	1	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
2135	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0
2136	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2138	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1
2140	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1
2141	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1
2142	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0
2143	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1
2144	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1
2145	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1
2147	0	2	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1
2148	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2149	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1
2151	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2152	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2153	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	1
2154	0	2	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1
2155	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1
2156	0	2	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1
2157	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1
2158	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1
2159	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1
2161	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1
2162	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
2163	0	2	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2164	1	2	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1
2166	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1
2167	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1
2168	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1
2169	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1
2171	1	2	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
2172	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1
2173	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1
2174	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2175	0	2	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1
2176	2	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1
2177	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
2178	2	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1
2180	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1
2181	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2182	2	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1
2183	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1
2185	0	2	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0
2186	0	2	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1
2187	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1
2188	0	2	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1
2190	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1
2192	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2193	2	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1
2194	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1
2195	2	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1
2197	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2198	0	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1
2199	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1
2200	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1
2201	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
2202	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1
2203	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1
2204	2	2	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1
2205	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2206	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1
2207	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2208	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1
2209	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2210	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1
2213	2	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1
2214	2	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1
2215	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1
2216	1	2	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	1
2217	0	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1
2218	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1
2219	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1
2221	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1
2222	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1
2223	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1
2224	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1
2225	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1
2226	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1
2227	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0	1
2228	2	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1
2229	1	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1
2230	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1
2231	2	2	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1
2232	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1
2234	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1
2236	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1
2237	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1
2238	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1
2239	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0
2240	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1
2241	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1
2242	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1
2243	2	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	1
2244	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1
2245	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1
